"Omeka Item #","DataScribe Item #","DataScribe Record #","DataScribe Record Position",Year,is_missing,is_illegible,"Week Number",is_missing,is_illegible,"Unique Identifier",is_missing,is_illegible,"Start Day",is_missing,is_illegible,"Start Month",is_missing,is_illegible,"End Day",is_missing,is_illegible,"End Month",is_missing,is_illegible,Abortive,is_missing,is_illegible,Aged,is_missing,is_illegible,Ague,is_missing,is_illegible,Apoplexy,is_missing,is_illegible,Asthma,is_missing,is_illegible,Bed-ridden,is_missing,is_illegible,Blasted,is_missing,is_illegible,Bleeding,is_missing,is_illegible,Bloody-flux,is_missing,is_illegible,Calenture,is_missing,is_illegible,Cancer,is_missing,is_illegible,Canker,is_missing,is_illegible,"Chicken Pox",is_missing,is_illegible,Child-Bed,is_missing,is_illegible,Chrisoms,is_missing,is_illegible,Cold,is_missing,is_illegible,Colick,is_missing,is_illegible,Consumption,is_missing,is_illegible,Convulsion,is_missing,is_illegible,Cough,is_missing,is_illegible,Cramp,is_missing,is_illegible,Diabetes,is_missing,is_illegible,Dropsie,is_missing,is_illegible,Drowned,is_missing,is_illegible,"Drowned (Descriptive Text)",is_missing,is_illegible,Executed,is_missing,is_illegible,"Executed (Descriptive Text)",is_missing,is_illegible,Falling-sickness,is_missing,is_illegible,Fever,is_missing,is_illegible,Fistula,is_missing,is_illegible,"Flox and Small-Pox",is_missing,is_illegible,"Flox and Small-Pox (Descriptive Text)",is_missing,is_illegible,Flux,is_missing,is_illegible,"Found dead",is_missing,is_illegible,"Found Dead (Descriptive Text)",is_missing,is_illegible,French-Pox,is_missing,is_illegible,Frets,is_missing,is_illegible,Gangreen,is_missing,is_illegible,Gout,is_missing,is_illegible,Gravel,is_missing,is_illegible,Grief,is_missing,is_illegible,"Griping in the Guts",is_missing,is_illegible,Headache,is_missing,is_illegible,Headmouldshot,is_missing,is_illegible,"Hooping Cough",is_missing,is_illegible,Hiccough,is_missing,is_illegible,Horshoehead,is_missing,is_illegible,Impostume,is_missing,is_illegible,Infants,is_missing,is_illegible,Inflammation,is_missing,is_illegible,Itch,is_missing,is_illegible,Jaundies,is_missing,is_illegible,Jaw-fallen,is_missing,is_illegible,"Kings Evil",is_missing,is_illegible,Leprosie,is_missing,is_illegible,Lethargy,is_missing,is_illegible,Liver-grown,is_missing,is_illegible,Looseness,is_missing,is_illegible,"Lunatick and Frenzy",is_missing,is_illegible,"Malignant Fever",is_missing,is_illegible,Meagrim,is_missing,is_illegible,Measles,is_missing,is_illegible,Miscarriage,is_missing,is_illegible,Mortification,is_missing,is_illegible,Mother,is_missing,is_illegible,"Noli me tangere",is_missing,is_illegible,Overlaid,is_missing,is_illegible,Palsie,is_missing,is_illegible,Plague,is_missing,is_illegible,Planet,is_missing,is_illegible,Plurisie,is_missing,is_illegible,Purples,is_missing,is_illegible,Quinsie,is_missing,is_illegible,Rash,is_missing,is_illegible,Rheumatism,is_missing,is_illegible,Rickets,is_missing,is_illegible,"Rising of the Lights",is_missing,is_illegible,"Running of the Reins",is_missing,is_illegible,Rupture,is_missing,is_illegible,"Scald Head",is_missing,is_illegible,"Scarlet Fever",is_missing,is_illegible,Sciatica,is_missing,is_illegible,Scowring,is_missing,is_illegible,Scurvy,is_missing,is_illegible,Sores,is_missing,is_illegible,Shingles,is_missing,is_illegible,Spleen,is_missing,is_illegible,Spotted-Fever,is_missing,is_illegible,"St. Anthony's Fire",is_missing,is_illegible,Starved,is_missing,is_illegible,"Starved (Description)",is_missing,is_illegible,Still-born,is_missing,is_illegible,Stone,is_missing,is_illegible,"Stopping of the Stomach",is_missing,is_illegible,Strangury,is_missing,is_illegible,Strongullion,is_missing,is_illegible,Suddenly,is_missing,is_illegible,Surfeit,is_missing,is_illegible,"Swelling in the Throat",is_missing,is_illegible,Swine-Pox,is_missing,is_illegible,Teeth,is_missing,is_illegible,Thrush,is_missing,is_illegible,Tissick,is_missing,is_illegible,Tympany,is_missing,is_illegible,"Twisting of the Guts",is_missing,is_illegible,Ulcer,is_missing,is_illegible,Vapours,is_missing,is_illegible,Vomiting,is_missing,is_illegible,"Water in the Head",is_missing,is_illegible,Wen,is_missing,is_illegible,Wind,is_missing,is_illegible,Wolf,is_missing,is_illegible,Worms,is_missing,is_illegible,Killed,is_missing,is_illegible,"Killed (Descriptive Text)",is_missing,is_illegible,Suicide,is_missing,is_illegible,"Suicide (Descriptive Text)",is_missing,is_illegible,Other,is_missing,is_illegible,"Other (Descriptive Text)",is_missing,is_illegible,"Christened (Male)",is_missing,is_illegible,"Christened (Female)",is_missing,is_illegible,"Christened (In All)",is_missing,is_illegible,"Buried (Male)",is_missing,is_illegible,"Buried (Female)",is_missing,is_illegible,"Buried (All)",is_missing,is_illegible,"Plague Deaths",is_missing,is_illegible,"Increase/Decrease in Burials",is_missing,is_illegible,"Increase/Decrease in Plague Deaths",is_missing,is_illegible,"Parishes Clear of the Plague",is_missing,is_illegible,"Parishes Infected (with Plague)",is_missing,is_illegible
16942,35189,5312,1,1663,,,24,,,Bodleian-1663-24-verso,,,26,,,May,,,02,,,June,,,2,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4,,,,,,,,,45,,,17,,,1,,,,,,,,,12,,,2,,,"Drowned two, one at St. Mary Summerset, and one at St. Botolph Aldgate",,,,,,,,,,,,29,,,1,,,1,,,"flox 0; small-pox 1",,,,,,,,,,,,5,,,,,,1,,,1,,,,,,,,,12,,,,,,,,,,,,,,,,,,3,,,8,,,,,,,,,4,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,7,,,4,,,,,,1,,,,,,,,,,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,3,,,3,,,2,,,,,,,,,2,,,6,,,,,,,,,11,,,1,,,1,,,1,,,,,,2,,,,,,1,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,107,,,74,,,181,,,123,,,102,,,225,,,0,,,-48,,,,,,130,,,0,,
16943,35190,5314,1,1663,,,25,,,Bodleian-1663-25-verso,,,02,,,June,,,09,,,June,,,3,,,21,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,7,,,,,,,,,61,,,15,,,,,,,,,,,,11,,,5,,,"Drowned five, one at S. Botolph Algate, one at St. Katharines Tower, one at Lambeth Parifh one at S.Magdalen Bermond. & one at S Martins in the fields",,,,,,,,,,,,46,,,1,,,5,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,3,,,7,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,,2,,,,,,,,,1,,,4,,,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,1,,,"Shot with a Pistoll at St Dun-stans in the Weft",,,1,,,"Threw herself from a pair of Lead at St. Bennet Fynck",,,2,,,"Kid by a fall from a Horse at St. Hellens; Mouldfallen",,,106,,,95,,,201,,,127,,,119,,,246,,,0,,,21,,,,,,130,,,0,,
16944,35191,5316,1,1663,,,26,,,Bodleian-1663-26-verso,,,09,,,June,,,16,,,June,,,4,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,7,,,,,,,,,56,,,27,,,,,,,,,,,,19,,,2,,,"Drowned two, one at St. James Dukes-place, and one at St. Mary Whitechappel",,,,,,,,,,,,40,,,1,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,1,,,7,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,9,,,3,,,,,,,,,,,,,,,,,,1,,,3,,,,,,,,,1,,,4,,,,,,,,,,,,10,,,,,,6,,,,,,,,,3,,,5,,,,,,,,,18,,,1,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,2,,,1,,,"one with a Cart-wheel at St. Mary White-chappel",,,,,,,,,2,,,"one with the kick of a horse at St. Martins in the Fields; Mouldfallen",,,97,,,90,,,187,,,148,,,135,,,283,,,0,,,37,,,,,,130,,,0,,
16945,35192,5317,1,1663,,,27,,,Bodleian-1663-27-verso,,,16,,,June,,,23,,,June,,,5,,,19,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,10,,,,,,,,,52,,,19,,,,,,,,,,,,17,,,2,,,"Drowned two, one at St. Ka-tharines Tower, and one at Lambeth",,,,,,,,,,,,48,,,,,,7,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,14,,,,,,,,,,,,,,,,,,2,,,5,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,11,,,3,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,2,,,,,,1,,,"Starved at Nurse at St. Bennet Paulswharf",,,8,,,2,,,3,,,,,,,,,,,,3,,,,,,,,,15,,,1,,,2,,,,,,,,,2,,,,,,1,,,,,,,,,2,,,,,,1,,,1,,,"Slain at St. Giles in the Fields",,,,,,,,,,,,,,,101,,,93,,,194,,,146,,,129,,,275,,,0,,,-8,,,,,,130,,,0,,
16976,35193,5325,1,1663,,,28,,,Bodleian-1663-28-verso,,,23,,,June,,,30,,,June,,,2,,,14,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,3,,,9,,,,,,,,,44,,,15,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,48,,,,,,7,,,,,,2,,,,,,,,,1,,,,,,1,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,2,,,10,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,9,,,1,,,4,,,,,,,,,2,,,2,,,,,,,,,15,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Vertigoe,,,98,,,93,,,191,,,136,,,109,,,245,,,0,,,-30,,,,,,130,,,0,,
16977,35194,5326,1,1663,,,29,,,Bodleian-1663-29-verso,,,30,,,June,,,07,,,July,,,3,,,20,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,4,,,10,,,,,,1,,,48,,,22,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,32,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,4,,,,,,,,,,,,8,,,2,,,2,,,,,,,,,,,,3,,,,,,,,,15,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,3,,,,,,1,,,1,,,"Kild by a fall from a Chamber window at S.Ann Aldersgate",,,,,,,,,,,,,,,103,,,98,,,201,,,123,,,116,,,239,,,0,,,-6,,,,,,130,,,0,,
16978,35195,5327,1,1663,,,30,,,Bodleian-1663-30-verso,,,07,,,July,,,14,,,July,,,2,,,18,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,14,,,,,,,,,39,,,13,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,25,,,,,,6,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,2,,,14,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,8,,,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,4,,,,,,,,,,,,4,,,2,,,5,,,,,,,,,,,,1,,,,,,,,,14,,,2,,,3,,,,,,,,,2,,,,,,,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,,1,,,"Kild by a Horse at St. Olaves Sourthwark",,,98,,,90,,,188,,,117,,,103,,,220,,,1,,,-19,,,,,,129,,,1,,
16979,35196,5328,1,1663,,,31,,,Bodleian-1663-31-verso,,,14,,,July,,,21,,,July,,,2,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,19,,,,,,,,,57,,,15,,,,,,,,,,,,9,,,2,,,"Drowned two, one at St. Savi-ours  Southwark, and one an infant in a pail of water at St. Giles in the fields",,,,,,,,,,,,44,,,,,,4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,5,,,8,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,6,,,2,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,3,,,,,,,,,,,,7,,,2,,,1,,,,,,,,,2,,,5,,,,,,,,,13,,,2,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,4,,,,,,,,,1,,,"Hanged himfelf at St. Saviours Southwark",,,2,,,"one by a fall from a Horse at St. Giles in the fields; one at St. Saviours Southwark",,,101,,,83,,,184,,,129,,,120,,,249,,,0,,,29,,,,,,130,,,0,,
16980,35197,5329,1,1663,,,32,,,Bodleian-1663-32-verso,,,21,,,July,,,28,,,July,,,3,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,14,,,,,,,,,53,,,20,,,,,,,,,,,,14,,,6,,,"Drowned fix, one at St. Anne Aldersgate, two at St. Saviours Southwark, one at St. Katha-rines Tower, and two at St. Mary Newington",,,1,,,,,,,,,38,,,,,,12,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,3,,,11,,,,,,,,,1,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2,,,1,,,,,,1,,,,,,,,,,,,,,,4,,,5,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,7,,,1,,,1,,,1,,,,,,1,,,3,,,,,,,,,22,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,1,,,"Cut his own throat at St. Giles in the fileds",,,2,,,"Bruifed; Kild at St. Giles in the fields",,,100,,,93,,,193,,,149,,,138,,,287,,,1,,,38,,,,,,129,,,1,,
16981,35198,5330,1,1663,,,33,,,Bodleian-1663-33-verso,,,28,,,July,,,4,,,August,,,5,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,9,,,,,,,,,65,,,23,,,,,,,,,,,,11,,,2,,,"Drowned two, one at St. Anne Black-Fryers, and one at St.  Katharines Tower",,,,,,,,,,,,28,,,,,,7,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,1,,,19,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,2,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,,,,,3,,,,,,,,,,,,5,,,,,,4,,,,,,,,,1,,,2,,,,,,,,,19,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,1,,,2,,,"Scalded at St. Magdalen Ber-mondfey; Strangled at St. Anne Black-Fryers",,,2,,,"Hanged himself at St. Brides Parish; Poysoned her self at St. Nicho-las Olaves",,,,,,,,,122,,,100,,,222,,,143,,,126,,,269,,,,,,-18,,,,,,130,,,0,,
16982,35199,5331,1,1663,,,34,,,Bodleian-1663-34-verso,,,04,,,August,,,11,,,August,,,2,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,21,,,,,,,,,61,,,23,,,,,,,,,,,,6,,,2,,,"Drowned two, one at S. Olaves Southwark, & one at St. Mary Savoy",,,,,,,,,,,,43,,,,,,8,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,4,,,4,,,,,,,,,,,,,,,,,,5,,,1,,,,,,,,,,,,2,,,,,,1,,,"Starved at Nurse at St. Bennet Paulswharf",,,8,,,,,,1,,,,,,,,,2,,,5,,,,,,,,,27,,,3,,,2,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,1,,,1,,,"Strangled in a Tub of water at St. Sepulchers",,,,,,,,,2,,,"Mouldfallen; Burnt at S. Alhallows Barking; ",,,118,,,112,,,230,,,147,,,157,,,304,,,1,,,35,,,,,,129,,,1,,
16983,35200,5332,1,1663,,,35,,,Bodleian-1663-35-verso,,,11,,,August,,,18,,,August,,,3,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,13,,,,,,,,,56,,,19,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,43,,,,,,9,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,3,,,11,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,,,8,,,2,,,,,,,,,,,,,,,,,,5,,,2,,,,,,,,,,,,4,,,,,,1,,,"Starved at S. Giles Cripplegate",,,9,,,,,,,,,1,,,,,,,,,3,,,,,,,,,20,,,2,,,,,,,,,,,,2,,,,,,1,,,,,,,,,1,,,,,,2,,,,,,,,,1,,,"Caft himfelf from a Window at St. Andrews Holborn",,,4,,,"Kild one by a fall from a Horfe at St. Bartholomew Exchange; Mouldfallen; Kild one at St. Andrews Holborn",,,113,,,108,,,221,,,151,,,139,,,290,,,1,,,-14,,,,,,129,,,1,,
16984,35201,5379,1,1663,,,36,,,Bodleian-1663-36-verso,,,18,,,August,,,25,,,August,,,2,,,19,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,23,,,,,,1,,,66,,,18,,,,,,,,,,,,11,,,2,,,"Drowned two, one at S.Olaves Southwark, & one St. Katherines Tower",,,,,,,,,,,,44,,,,,,15,,,,,,,,,1,,,"Found dead a Childe at St. Clement Danes",,,3,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,2,,,9,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,8,,,4,,,,,,,,,,,,,,,,,,7,,,1,,,,,,,,,,,,5,,,,,,,,,,,,13,,,1,,,4,,,,,,,,,4,,,,,,,,,,,,33,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,4,,,,,,1,,,,,,,,,,,,,,,2,,,"Sore legge; Kild by the fall of a Scaffold at St. Giles in the Fields",,,122,,,109,,,231,,,179,,,164,,,343,,,1,,,53,,,,,,129,,,1,,
16985,35202,5380,1,1663,,,37,,,Bodleian-1663-37-verso,,,25,,,August,,,1,,,September,,,2,,,19,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,2,,,14,,,,,,,,,62,,,17,,,,,,,,,,,,11,,,1,,,"Drowned at St. Kathar. Tower",,,,,,,,,,,,34,,,,,,10,,,,,,,,,1,,,"Found dead in the street an Infant at St. Botolph Aldgate",,,4,,,,,,2,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,2,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,11,,,2,,,,,,2,,,,,,,,,,,,8,,,1,,,,,,,,,,,,2,,,,,,,,,,,,13,,,1,,,3,,,,,,,,,,,,7,,,,,,,,,24,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,7,,,,,,2,,,,,,,,,,,,,,,,,,,,,117,,,99,,,216,,,166,,,152,,,318,,,0,,,-25,,,,,,130,,,0,,
17017,35203,5381,1,1663,,,38,,,Bodleian-1663-38-verso,,,1,,,September,,,8,,,September,,,4,,,21,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,,,15,,,,,,,,,61,,,22,,,,,,,,,,,,14,,,1,,,"Drowned at St. Olaves Southwark",,,1,,,,,,,,,48,,,,,,10,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,3,,,16,,,,,,,,,1,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,4,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,7,,,,,,2,,,1,,,,,,4,,,3,,,,,,,,,25,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,4,,,,,,2,,,,,,,,,,,,,,,3,,,"Mouldfallen 2; Kild at St. Martin in the fileds 1",,,113,,,105,,,218,,,171,,,168,,,339,,,0,,,21,,,,,,130,,,0,,
17018,35204,5382,1,1663,,,39,,,Bodleian-1663-39-verso,,,8,,,September,,,15,,,September,,,2,,,14,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,4,,,13,,,,,,1,,,51,,,23,,,,,,,,,,,,14,,,3,,,"Drowned three,one at S. Olaves Southwark, and two at St. Ka-tharines Tower",,,2,,,,,,,,,36,,,1,,,20,,,,,,11,,,,,,,,,6,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,4,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,9,,,6,,,,,,,,,,,,,,,,,,6,,,1,,,,,,,,,,,,5,,,,,,,,,,,,4,,,1,,,2,,,1,,,,,,2,,,5,,,,,,,,,21,,,1,,,,,,1,,,,,,2,,,,,,1,,,,,,,,,5,,,1,,,2,,,1,,," Slain at St. Brides 1",,,1,,,distracted,,,5,,,"Mouldfallen 2; sore legge 2; Kild by a fall down stairs at St. Bartholomew the Great 1;",,,119,,,102,,,221,,,179,,,167,,,346,,,0,,,7,,,,,,130,,,0,,
17019,35205,5383,1,1663,,,40,,,Bodleian-1663-40-verso,,,15,,,September,,,22,,,September,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,10,,,,,,,,,54,,,18,,,,,,,,,,,,14,,,2,,,"Drowned at St. Kathar. Tower",,,,,,,,,,,,41,,,,,,19,,,,,,4,,,,,,,,,1,,,,,,1,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,1,,,19,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,6,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,10,,,2,,,2,,,1,,,,,,1,,,4,,,,,,,,,31,,,2,,,1,,,,,,,,,1,,,,,,2,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,,1,,,Mouldfallen,,,107,,,104,,,211,,,169,,,154,,,323,,,0,,,-23,,,,,,130,,,0,,
17020,35206,5384,1,1663,,,41,,,Bodleian-1663-41-verso,,,22,,,September,,,29,,,September,,,3,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,14,,,,,,,,,41,,,26,,,,,,,,,,,,9,,,1,,,"Drowned in a pail of water at St. Giles in the fields",,,,,,,,,,,,45,,,,,,15,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,3,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,2,,,4,,,,,,2,,,,,,,,,,,,3,,,1,,,,,,,,,,,,4,,,,,,,,,,,,10,,,1,,,4,,,,,,,,,3,,,3,,,,,,,,,19,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,2,,,,,,,,,1,,," Murdered at St. Anne Aldersgate 1",,,,,,,,,2,,,"Kild by a fall from a Scaffold at St. Austins Parish 1; Sore legge 1",,,101,,,98,,,199,,,155,,,139,,,294,,,0,,,-29,,,,,,130,,,0,,
17021,35207,5385,1,1663,,,43,,,Bodleian-1663-43-verso,,,06,,,October,,,13,,,October,,,1,,,19,,,1,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,15,,,,,,,,,62,,,12,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,47,,,,,,13,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,6,,,13,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,7,,,8,,,,,,,,,,,,,,,,,,3,,,1,,,,,,,,,,,,4,,,,,,1,,,"Starved at St Chriftophers",,,12,,,2,,,3,,1,,,,,,,,,,8,,,,,,,,,26,,,,,,1,,,,,,,,,2,,,,,,2,,,,,,,,,2,,,,,,2,,,1,,," Murdered at St Giles in the fields 1",,,2,,,"Hanged himself (being Distracted) at St Giles in the fields 1; Stabed himself at Hackney 1",,,1,,,"Kild by a fall from a Scaffold at Lambeth 1",,,113,,,98,,,211,,,176,,,151,,,327,,,2,,,12,,,,,,128,,,2,,
17022,35208,5386,1,1663,,,44,,,Bodleian-1663-44-verso,,,13,,,October,,,20,,,October,,,3,,,18,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,17,,,,,,,,,69,,,18,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,36,,,,,,8,,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,10,,,4,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,4,,,,,,,,,,,,10,,,2,,,3,,,2,,,,,,2,,,4,,,,,,,,,17,,,2,,,2,,,2,,,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,2,,," Shot at St Martins in the fields 1; Slain at St Giles in the fields 1",,,1,,,Diftracted,,,2,,,"Choaked at S.Giles in the fields 1; Kild at St. Giles Cripplegate 1",,,99,,,93,,,192,,,161,,,153,,,314,,,0,,,-13,,,,,,130,,,0,,
